,Date,Tweets
1151,2020-05-13,"https://t.co/BW5HZuZbZ3 The Latest: Pakistan tops 2,000 new cases for 1st time $TSLA #TSLA #Health #Prisons #Correctionalsystems"
1152,2020-05-13,"The Latest: Pakistan tops 2,000 new cases for 1st time $TSLA #TSLA #Health #Prisons #Correctionalsystems https://t.co/P5Ku7QrKKt"
1153,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1154,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1155,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1156,2020-05-13,"#USDJPY hit tp2 targets, 500 USD massive profits with 60PIPS earned🔥!

VIP free signals : https://t.co/v1jBVZl5NN

#USDJPY #AMZN #Forex #USDCAD #TSLA #USDCHF #NFLX #EURUSD #XAUUSD #USOIL #BITCOIN #EURJPY #fx #AUDUSD #GBPUSD 293475711 https://t.co/u2k46LHYtE"
1157,2020-05-13,"#TSLA to the new heights
 6/14 $1000, PT 900 https://t.co/GAXAjW4Vm8"
1158,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1159,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1160,2020-05-13,"RT @SpiderMan_3s: $SPY Support and Resistance (Pivots) for Wed 5/13/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $J…"
1161,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1162,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1163,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1164,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1165,2020-05-13,"$SPY Support and Resistance (Pivots) for Wed 5/13/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ

#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZN https://t.co/AlcgssxZow"
1166,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1167,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1168,2020-05-13,"Seems like the #tech took a big hit near the end of the bell..continuation tmrw?..reversal?..

Watchlist

-#TSLA 

-#QQQ

-#AAPL

-#NFLX

-#AMD"
1169,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1170,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1171,2020-05-13,Struggling to understand why ANY business owner who simply wants to open their business and put people back to work safely should worry about left or rights. #imwithelonmusk #savesmallbusiness #TSLA #BackToWorkSafely https://t.co/nfZntF91z4
1172,2020-05-13,"$TSLA 65 Min Chart

We found ourselves in a symmetrical triangle at the start of the day, and breaking down from said triangle by the end.

#TSLA #TESLA https://t.co/h2YovZbmyj"
1173,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1174,2020-05-13,#Tesla #ElonMusk #$TSLA #TSLA #DontTreadOnMe #Hero #USA #AmericaFirst   I love this guy. https://t.co/P7JlxVCjch
1175,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1176,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1177,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1178,2020-05-13,Buying #AAPL and #TSLA naturally 😁
1179,2020-05-13,https://t.co/UCFNJNDDC7 The Latest: China reports 7 new virus cases $TSLA #TSLA #Health #Governmentbudgets #Governmentfinance
1180,2020-05-13,The Latest: China reports 7 new virus cases $TSLA #TSLA #Health #Governmentbudgets #Governmentfinance https://t.co/3oRnAhdcEz
1181,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1182,2020-05-13,"#USDJPY hit tp2 targets, 500 USD massive profits with 60PIPS earned🔥!

dont miss out on signals : https://t.co/XIAAhQFoWK

#CRYPTO #AMZN #AAPL #FB #XAUSUD #USDCAD #USDCHF #AUDUSD #NFLX #BITCOIN #USDJPY #EURCHF #EURJPY #TSLA #XAGUSD 302940776 https://t.co/SKMojxD7I6"
1183,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1184,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1185,2020-05-13,"RT @JasameSmith: I'm organizing a large protest to help the workers at FREMONT!💪👊😤

Please let me know who is interested, we will also need…"
1186,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1187,2020-05-13,"#USDJPY hit tp2 targets, 500 USD massive profits with 60PIPS earned🔥!

hurry get Free signals : https://t.co/tXMEQpd6Cg

#USDCHF $BTC #NFLX #USDCAD #TSLA #forexsignal #EURJPY #AMZN #AUDUSD #forextrading #USDJPY $ETH $BTC #BITCOIN #stocks 496153416 https://t.co/h3dPIM2olj"
1188,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1189,2020-05-13,"@RBReich Omg. What you don't realize right now is that you are starting to sound like a clown. You know like those tslaq dumdums. 

#TSLA"
1190,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1191,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1192,2020-05-13,"If Tesla can break the shelter-in-place and start doing business, why not Ford or United Airlines??? #tesla #ford #unitedairlines #tsla #F #ual"
1193,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1194,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1195,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1196,2020-05-13,"...in the end the triumph of high achievement, and who at the worst, if he fails, at least fails while daring greatly, so that his place shall never be with those cold and timid souls who neither know victory nor defeat.""
Theodore Roosevelt

@elonmusk #TSLA"
1197,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1198,2020-05-13,Only #tsla is above the law. All other companies must await their governor’s free light!
1199,2020-05-13,"#USDJPY hit tp2 targets, 500 USD massive profits with 60PIPS earned🔥!

For more Free signals : https://t.co/dOfAlEtA43

#EURJPY #EURUSD #USOIL #AMZN #BITCOIN #XAUUSD #USDCAD #AUDUSD #TSLA #USDCHF #GBPUSD #USDJPY #NFLX #fx #Forex 370238620 https://t.co/coFmPgSNz8"
1200,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1201,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1202,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1203,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1204,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1205,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1206,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1207,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1208,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1209,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1210,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1211,2020-05-13,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1212,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1213,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1214,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1215,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1216,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1217,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1218,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1219,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1220,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1221,2020-05-12,https://t.co/bBDy8AcmCJ The Latest: Texas starting coronavirus testing in prisons $TSLA #TSLA #Health #Prisoners'health #Prisons
1222,2020-05-12,The Latest: Texas starting coronavirus testing in prisons $TSLA #TSLA #Health #Prisoners'health #Prisons https://t.co/QhHHUk0i0w
1223,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1224,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1225,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1226,2020-05-12,@3d_Cristina @LorenaSGonzalez @ArtieNBCSD @elonmusk Did you know that Lorena Gonzalez gets donations from Chevron? It's not a surprise she wants to keep an electric car company closed. #tsla https://t.co/FCDh0G1z0x
1227,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1228,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1229,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1230,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1231,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1232,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1233,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1234,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1235,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1236,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1237,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
1238,2020-05-12,RT @RosilesEddie: HUGE THANK YOU @elonmusk for the full accommodation and ensuring that social distancing is not only implemented in manufa…
